ra,dec
05 35 06.07 ,-05 19 55.43 
05 36 29.33 ,-05 33 52.04 
05 35 15.97 ,-05 11 06.05 
05 35 34.60 ,-05 06 45.37 
05 33 45.78 ,-05 30 42.47 
05 34 34.52 ,-05 16 51.59 
05 34 12.85 ,-05 17 42.14 
05 35 01.92 ,-05 31 29.97 
05 36 10.14 ,-05 15 40.24 
05 34 18.62 ,-05 17 40.21 
05 35 12.51 ,-05 18 55.62 
05 34 46.11 ,-05 10 56.18 
05 35 41.71 ,-05 19 32.17 
05 36 38.15 ,-05 29 13.10 
05 35 33.26 ,-05 32 20.82 
05 35 08.56 ,-05 03 04.94 
05 35 10.53 ,-05 05 40.82 
05 35 32.22 ,-05 24 53.87 
05 35 24.61 ,-05 31 38.78 
05 35 30.72 ,-05 19 35.95 
05 35 14.59 ,-05 29 12.77 
05 35 13.35 ,-04 59 46.10 
05 34 54.22 ,-05 43 24.69 
05 34 34.85 ,-05 24 00.40 
05 35 50.02 ,-05 11 27.59 
05 34 56.24 ,-05 09 23.24 
05 34 51.62 ,-05 41 06.55 
05 34 43.11 ,-05 44 49.12 
05 34 29.61 ,-05 20 26.41 
05 35 36.22 ,-05 23 06.87 
05 35 09.09 ,-05 16 44.08 
05 34 42.54 ,-05 32 27.92 
05 35 17.49 ,-05 40 56.46 
05 35 13.71 ,-05 31 09.55 
05 36 18.55 ,-05 09 08.47 
05 35 43.44 ,-05 07 21.71 
05 35 44.05 ,-05 40 49.39 
05 34 58.60 ,-05 28 43.06 
05 36 26.16 ,-05 38 48.96 
05 34 27.02 ,-05 31 08.24 
05 36 11.29 ,-05 24 09.72 
05 35 54.78 ,-05 10 51.80 
05 35 46.89 ,-05 23 51.36 
05 34 27.29 ,-05 12 24.40 
05 34 14.65 ,-05 13 21.36 
05 33 43.06 ,-05 26 55.59 
05 35 42.83 ,-05 06 14.32 
05 35 47.85 ,-05 45 26.32 
05 35 33.18 ,-05 22 56.23 
05 36 03.45 ,-05 17 09.69 
05 34 41.38 ,-05 26 24.75 
05 36 00.86 ,-05 21 25.23 
05 34 27.59 ,-05 08 44.44 
05 34 26.90 ,-05 11 05.10 
05 34 21.93 ,-05 13 32.18 
05 34 10.40 ,-05 19 08.42 
05 34 58.88 ,-05 22 46.62 
05 35 19.85 ,-05 08 54.50 
05 35 31.41 ,-05 43 50.41 
05 36 27.73 ,-05 23 10.65 
05 34 51.64 ,-05 35 46.35 
05 36 16.05 ,-05 09 45.46 
05 35 23.79 ,-05 08 26.70 
05 34 41.64 ,-05 14 59.52 
05 36 12.12 ,-05 32 54.81 
05 36 12.88 ,-05 13 30.09 
05 36 22.57 ,-05 37 28.56 
05 36 15.77 ,-05 38 03.81 
05 34 03.17 ,-05 10 36.75 
05 35 52.65 ,-05 28 51.19 
05 35 10.32 ,-05 04 03.30 
05 36 21.45 ,-05 08 39.52 
05 36 35.02 ,-05 17 10.54 
05 34 55.45 ,-05 15 05.67 
05 35 44.90 ,-05 41 28.56 
05 35 31.40 ,-05 14 20.44 
05 36 10.06 ,-05 26 06.98 
05 34 10.00 ,-05 27 46.13 
05 34 27.12 ,-05 37 43.87 
05 33 51.58 ,-05 30 30.90 
05 35 01.72 ,-05 17 28.42 
05 35 18.70 ,-05 34 12.74 
05 36 56.55 ,-05 25 46.13 
05 36 11.44 ,-05 41 18.05 
05 36 06.76 ,-05 25 21.06 
05 34 33.89 ,-05 42 55.61 
05 35 12.88 ,-05 34 33.61 
05 34 11.95 ,-05 30 51.86 
05 36 32.33 ,-05 30 43.40 
05 33 58.01 ,-05 29 57.78 
05 36 02.15 ,-05 14 00.43 
05 35 43.66 ,-05 27 05.74 
05 35 38.43 ,-05 15 52.30 
05 34 51.23 ,-05 03 41.71 
05 35 48.02 ,-05 07 54.03 
05 35 26.43 ,-05 25 43.30 
05 34 26.58 ,-05 09 07.34 
05 34 36.39 ,-05 07 26.85 
05 34 52.05 ,-05 13 23.80 
05 35 19.23 ,-05 22 32.83 
05 34 00.92 ,-05 11 39.46 
05 34 06.17 ,-05 39 13.68 
05 35 07.81 ,-05 45 42.43 
05 36 02.80 ,-05 34 13.77 
05 35 52.82 ,-05 08 51.05 
05 36 46.15 ,-05 28 46.75 
05 35 56.47 ,-05 15 19.96 
05 36 36.41 ,-05 34 59.23 
05 35 33.93 ,-05 31 03.12 
05 35 32.75 ,-05 27 19.14 
05 36 55.01 ,-05 27 23.51 
05 35 15.14 ,-05 01 29.44 
05 34 23.65 ,-05 18 00.35 
05 35 58.73 ,-05 42 56.21 
05 36 38.90 ,-05 15 33.86 
05 35 11.75 ,-05 36 10.15 
05 35 48.37 ,-05 00 09.64 
05 35 07.87 ,-05 35 25.72 
05 35 20.12 ,-05 13 34.42 
05 36 31.11 ,-05 25 26.06 
05 36 18.27 ,-05 30 25.53 
05 35 14.22 ,-05 40 26.47 
05 35 06.13 ,-05 15 46.10 
05 36 18.73 ,-05 23 37.36 
05 34 39.53 ,-05 07 31.85 
05 35 18.23 ,-05 43 51.53 
05 34 09.43 ,-05 20 57.08 
05 34 34.26 ,-05 03 22.26 
05 35 44.23 ,-05 21 28.84 
05 35 36.49 ,-05 23 58.87 
05 35 00.18 ,-05 04 08.28 
05 34 09.47 ,-05 40 05.89 
05 34 41.22 ,-05 22 02.10 
05 34 05.45 ,-05 31 28.13 
05 35 05.80 ,-05 11 52.92 
05 34 59.88 ,-05 09 36.89 
05 34 18.65 ,-05 25 41.44 
05 34 10.99 ,-05 08 18.21 
05 35 20.75 ,-05 17 35.29 
05 34 04.87 ,-05 25 14.16 
05 34 28.58 ,-05 08 53.16 
05 36 26.19 ,-05 25 35.98 
05 33 56.62 ,-05 32 22.90 
05 34 54.17 ,-05 35 27.90 
05 35 19.33 ,-05 26 48.81 
05 34 50.56 ,-05 35 00.54 
05 35 16.10 ,-05 19 13.29 
05 35 23.49 ,-05 18 17.68 
05 35 34.69 ,-05 11 00.85 
05 33 47.51 ,-05 29 03.73 
05 35 27.14 ,-05 41 10.63 
05 35 03.26 ,-05 19 29.20 
05 34 30.15 ,-05 23 35.15 
05 36 29.02 ,-05 10 11.85 
05 34 07.67 ,-05 17 21.01 
05 35 59.49 ,-05 42 59.02 
05 35 14.18 ,-05 29 25.08 
05 33 52.49 ,-05 25 31.24 
18 18 47.90 ,-13 50 33.89 
18 18 54.74 ,-13 47 02.54 
18 18 40.27 ,-13 52 36.59 
18 18 33.65 ,-13 51 34.53 
18 18 25.71 ,-13 52 53.54 
18 18 52.88 ,-13 54 40.67 
18 18 36.13 ,-13 47 07.96 
18 18 49.45 ,-13 50 50.04 
18 18 42.53 ,-13 50 06.33 
18 18 41.76 ,-13 53 09.14 
18 18 31.01 ,-13 48 42.83 
18 18 53.10 ,-13 47 04.73 
18 18 38.46 ,-13 54 57.09 
18 18 56.85 ,-13 49 33.05 
18 18 42.15 ,-13 48 08.33 
18 18 42.63 ,-13 55 06.71 
18 18 35.84 ,-13 54 23.47 
18 18 38.92 ,-13 52 25.26 
18 18 50.17 ,-13 54 50.14 
18 18 48.88 ,-13 49 35.36 
18 18 42.06 ,-13 51 50.48 
18 18 33.02 ,-13 50 29.58 
18 18 40.50 ,-13 46 27.08 
18 18 31.20 ,-13 52 30.84 
18 18 40.05 ,-13 50 47.94 
18 18 32.52 ,-13 52 02.89 
18 18 42.24 ,-13 50 48.28 
18 18 46.57 ,-13 52 46.96 
18 18 35.14 ,-13 52 39.57 
18 18 40.85 ,-13 48 37.77 
18 18 39.12 ,-13 46 42.64 
18 18 48.41 ,-13 48 15.93 
18 18 43.57 ,-13 49 51.48 
18 18 47.19 ,-13 50 46.67 
18 18 45.48 ,-13 52 16.43 
18 18 55.19 ,-13 51 24.63 
18 18 25.50 ,-13 50 44.33 
18 18 36.50 ,-13 53 39.87 
18 18 48.85 ,-13 54 44.95 
18 18 45.29 ,-13 52 32.41 
18 18 49.03 ,-13 50 44.48 
18 18 52.96 ,-13 50 34.14 
18 19 01.72 ,-13 49 01.97 
18 18 53.93 ,-13 53 05.33 
18 18 52.19 ,-13 47 34.73 
18 18 49.08 ,-13 53 41.97 
18 18 54.81 ,-13 50 32.90 
18 18 44.79 ,-13 51 58.26 
18 18 35.78 ,-13 46 42.51 
18 18 33.42 ,-13 54 10.32 
18 18 52.90 ,-13 48 14.14 
18 18 38.93 ,-13 50 28.45 
18 18 54.80 ,-13 49 22.96 
18 18 46.74 ,-13 48 08.94 
18 18 35.95 ,-13 49 35.23 
18 18 40.89 ,-13 48 40.77 
18 18 47.31 ,-13 52 38.33 
18 18 53.00 ,-13 50 16.50 
18 18 31.87 ,-13 51 33.97 
18 18 34.87 ,-13 50 32.51 
18 18 41.88 ,-13 46 47.65 
18 18 32.24 ,-13 49 23.66 
18 18 57.64 ,-13 53 09.03 
18 18 48.12 ,-13 46 54.40 
18 18 57.43 ,-13 52 19.38 
18 18 39.79 ,-13 49 10.02 
18 18 24.27 ,-13 49 16.53 
18 18 52.89 ,-13 53 54.04 
18 18 49.92 ,-13 46 42.74 
18 18 45.80 ,-13 49 37.44 
18 18 44.53 ,-13 50 22.79 
18 18 40.18 ,-13 48 48.82 
18 18 54.16 ,-13 46 45.76 
18 18 36.92 ,-13 51 47.62 
18 18 37.69 ,-13 47 27.52 
18 18 51.82 ,-13 48 37.19 
18 18 58.95 ,-13 48 58.09 
18 18 59.04 ,-13 49 40.80 
18 18 32.63 ,-13 51 12.57 
18 18 44.85 ,-13 51 09.07 
18 18 57.54 ,-13 48 31.73 
18 18 37.96 ,-13 51 57.70 
18 18 30.22 ,-13 50 45.03 
18 18 36.82 ,-13 47 56.52 
18 18 27.12 ,-13 49 46.43 
18 18 43.96 ,-13 47 30.13 
18 18 57.09 ,-13 48 24.22 
18 18 34.68 ,-13 53 06.60 
18 18 43.90 ,-13 50 02.56 
18 18 31.99 ,-13 54 20.27 
18 18 44.85 ,-13 50 44.04 
18 18 49.44 ,-13 50 31.09 
18 18 55.07 ,-13 48 59.45 
18 18 30.12 ,-13 51 53.48 
18 18 47.64 ,-13 50 51.80 
18 18 50.88 ,-13 53 04.34 
18 18 39.41 ,-13 53 08.33 
18 18 45.29 ,-13 48 56.90 
18 18 40.20 ,-13 53 53.67 
18 18 51.06 ,-13 54 00.67 
18 18 29.69 ,-13 52 23.72 
18 18 40.58 ,-13 48 20.96 
18 18 41.41 ,-13 47 26.59 
18 19 00.59 ,-13 50 09.20 
18 18 56.77 ,-13 52 33.55 
18 18 33.20 ,-13 47 57.09 
18 18 58.59 ,-13 49 42.78 
18 18 47.12 ,-13 52 00.33 
18 18 35.66 ,-13 49 28.49 
18 18 51.98 ,-13 49 31.29 
18 18 34.19 ,-13 50 42.03 
18 18 36.45 ,-13 46 45.93 
18 18 54.39 ,-13 48 21.02 
18 19 01.77 ,-13 49 47.52 
18 18 47.20 ,-13 49 09.06 
18 18 40.63 ,-13 48 41.74 
18 18 39.69 ,-13 50 34.42 
18 18 44.53 ,-13 49 44.50 
18 18 41.21 ,-13 50 38.00 
18 18 24.57 ,-13 49 49.30 
18 18 38.73 ,-13 51 19.69 
18 18 39.04 ,-13 49 39.78 
18 18 42.72 ,-13 54 28.38 
18 18 54.76 ,-13 52 55.71 
18 18 40.35 ,-13 48 35.25 
18 18 34.60 ,-13 51 28.43 
18 18 31.03 ,-13 50 46.39 
18 18 42.23 ,-13 50 15.50 
18 18 55.33 ,-13 51 50.74 
18 18 57.36 ,-13 50 19.43 
18 18 34.50 ,-13 49 34.48 
18 18 30.80 ,-13 48 38.90 
18 18 44.58 ,-13 54 21.77 
18 18 40.50 ,-13 54 07.25 
18 18 54.45 ,-13 51 55.62 
18 18 34.82 ,-13 54 32.91 
18 18 46.08 ,-13 52 31.68 
18 18 40.34 ,-13 47 36.23 
18 18 36.66 ,-13 49 36.33 
18 18 39.84 ,-13 51 05.93 
18 18 31.65 ,-13 50 33.33 
18 18 27.61 ,-13 48 48.12 
18 18 48.44 ,-13 51 37.98 
18 18 57.62 ,-13 52 26.51 
18 18 55.06 ,-13 50 56.82 
18 18 57.63 ,-13 50 21.44 
18 18 33.35 ,-13 50 00.71 
18 18 58.79 ,-13 49 08.30 
18 18 40.16 ,-13 46 32.46 
18 18 30.17 ,-13 49 59.94 
18 18 48.57 ,-13 51 41.58 
18 18 38.17 ,-13 50 48.80 
18 18 40.33 ,-13 52 46.22 
18 18 38.83 ,-13 50 10.88 
18 18 38.77 ,-13 47 38.02 
18 18 44.70 ,-13 47 03.84 
18 18 27.23 ,-13 48 31.01 
18 18 32.84 ,-13 49 54.61 
18 18 36.61 ,-13 47 30.63 
18 19 02.39 ,-13 51 36.19 
18 18 45.10 ,-13 49 22.84 
18 18 44.03 ,-13 50 12.06 
18 18 47.41 ,-13 47 22.00 
18 18 44.09 ,-13 50 56.93 
18 18 29.63 ,-13 48 04.93 
18 18 50.79 ,-13 49 54.73 
18 18 44.35 ,-13 49 16.28 
18 19 01.80 ,-13 48 43.24 
18 18 39.49 ,-13 51 54.98 
18 18 46.18 ,-13 48 26.61 
18 18 49.41 ,-13 50 17.01 
18 18 48.03 ,-13 47 57.08 
18 18 29.49 ,-13 52 55.28 
18 18 40.20 ,-13 54 08.12 
18 18 50.85 ,-13 47 57.49 
18 18 31.18 ,-13 51 00.38 
18 18 41.21 ,-13 53 16.14 
18 18 42.77 ,-13 49 24.25 
18 18 53.76 ,-13 50 39.87 
18 18 52.10 ,-13 51 56.72 
18 18 29.01 ,-13 48 41.72 
18 18 51.85 ,-13 51 08.20 
18 18 43.27 ,-13 51 53.85 
18 18 29.30 ,-13 52 57.40 
18 19 02.17 ,-13 52 02.74 
18 18 38.16 ,-13 47 05.25 
18 18 34.83 ,-13 50 14.54 
18 18 36.70 ,-13 54 26.10 
18 18 38.01 ,-13 54 23.46 
18 18 37.28 ,-13 53 14.12 
18 18 43.11 ,-13 54 34.41 
18 18 51.02 ,-13 48 21.23 
18 18 31.77 ,-13 52 28.19 
18 18 42.71 ,-13 52 05.81 
18 18 52.60 ,-13 49 39.47 
18 18 44.14 ,-13 51 04.87 
18 18 39.95 ,-13 48 15.24 
18 18 48.27 ,-13 52 35.32 
18 18 35.83 ,-13 48 09.11 
18 18 44.28 ,-13 46 47.34 
18 19 01.81 ,-13 50 57.82 
18 18 59.44 ,-13 50 30.97 
18 18 33.09 ,-13 49 28.88 
18 18 29.51 ,-13 49 31.54 
18 18 35.65 ,-13 47 06.56 
18 18 30.18 ,-13 51 41.54 
18 18 51.35 ,-13 49 50.33 
18 18 55.69 ,-13 50 19.98 
18 18 38.88 ,-13 46 24.80 
18 18 47.66 ,-13 51 49.69 
18 18 50.50 ,-13 51 39.45 
18 18 58.97 ,-13 50 29.32 
18 18 59.75 ,-13 47 48.90 
18 18 37.62 ,-13 53 33.71 
18 19 01.87 ,-13 51 01.13 
18 18 48.60 ,-13 51 22.95 
18 18 46.14 ,-13 49 17.04 
18 18 56.45 ,-13 47 42.25 
18 18 54.67 ,-13 49 13.31 
18 18 55.76 ,-13 51 57.34 
18 18 40.80 ,-13 48 10.70 
18 18 51.45 ,-13 50 45.00 
18 18 30.94 ,-13 48 01.62 
18 18 56.23 ,-13 52 37.37 
18 18 39.22 ,-13 52 18.21 
18 18 47.45 ,-13 54 24.04 
18 18 32.84 ,-13 53 36.14 
18 18 47.36 ,-13 53 13.42 
18 18 35.80 ,-13 50 16.55 
18 18 44.06 ,-13 51 02.41 
18 18 42.39 ,-13 50 45.34 
18 18 54.14 ,-13 50 34.56 
18 18 41.19 ,-13 54 04.96 
18 18 54.12 ,-13 52 08.74 
18 18 27.44 ,-13 50 30.23 
18 18 48.08 ,-13 54 46.79 
18 18 30.65 ,-13 51 43.82 
18 18 58.92 ,-13 48 45.95 
18 18 42.13 ,-13 48 22.48 
18 18 33.72 ,-13 50 32.20 
18 18 56.95 ,-13 50 32.23 
18 18 50.06 ,-13 53 14.61 
18 18 36.41 ,-13 49 39.77 
18 18 52.99 ,-13 50 38.55 
18 18 44.50 ,-13 46 57.47 
18 18 49.68 ,-13 47 26.96 
18 18 52.88 ,-13 52 02.61 
18 18 38.64 ,-13 47 28.13 
18 18 37.12 ,-13 46 42.77 
18 18 38.43 ,-13 52 12.03 
18 18 35.11 ,-13 54 18.61 
18 18 36.94 ,-13 48 24.71 
18 18 56.94 ,-13 49 24.60 
18 18 48.09 ,-13 52 19.79 
18 18 27.91 ,-13 49 39.05 
18 18 49.30 ,-13 48 38.43 
18 18 54.29 ,-13 53 58.19 
18 18 46.98 ,-13 52 17.93 
18 18 59.62 ,-13 48 44.40 
18 18 52.43 ,-13 46 41.80 
18 18 33.52 ,-13 52 46.34 
18 18 28.56 ,-13 51 52.00 
18 18 36.51 ,-13 51 46.39 
18 18 35.82 ,-13 51 38.81 
18 18 38.78 ,-13 54 05.33 
18 18 41.25 ,-13 54 04.99 
18 18 42.50 ,-13 49 57.64 
18 18 59.09 ,-13 49 28.20 
18 18 58.87 ,-13 53 26.63 
18 18 39.48 ,-13 54 41.72 
18 18 40.66 ,-13 48 17.08 
18 18 43.22 ,-13 49 04.89 
18 18 47.04 ,-13 48 05.18 
18 18 48.11 ,-13 49 10.88 
18 18 35.61 ,-13 47 58.35 
18 19 00.03 ,-13 48 11.40 
18 18 42.35 ,-13 50 06.00 
18 18 29.85 ,-13 52 34.85 
18 18 53.64 ,-13 47 46.37 
18 18 44.27 ,-13 49 14.28 
18 18 57.74 ,-13 48 37.43 
18 18 47.47 ,-13 49 16.15 
18 18 43.23 ,-13 50 56.51 
18 18 49.62 ,-13 54 42.10 
18 18 45.53 ,-13 49 56.71 
18 18 37.18 ,-13 50 18.30 
18 18 43.68 ,-13 51 35.79 
18 18 42.85 ,-13 51 14.93 
18 18 41.38 ,-13 51 00.07 
18 18 34.79 ,-13 51 56.28 
18 18 33.18 ,-13 48 01.02 
18 18 44.92 ,-13 46 22.49 
18 18 30.95 ,-13 47 57.57 
18 18 44.97 ,-13 47 38.34 
18 18 31.58 ,-13 49 31.77 
18 18 55.48 ,-13 50 54.20 
18 18 46.31 ,-13 54 36.15 
18 19 00.11 ,-13 49 19.04 
18 18 43.47 ,-13 50 18.01 
18 18 48.03 ,-13 50 55.47 
18 18 40.48 ,-13 45 48.14 
18 18 33.87 ,-13 48 25.98 
18 18 29.57 ,-13 50 24.06 
18 18 28.90 ,-13 53 27.92 
18 18 30.93 ,-13 52 05.54 
18 18 58.41 ,-13 48 28.37 
18 18 42.25 ,-13 50 06.97 
18 18 39.11 ,-13 50 17.67 
18 18 39.43 ,-13 51 30.32 
18 18 44.33 ,-13 49 06.64 
18 18 45.52 ,-13 50 51.67 
18 18 36.31 ,-13 47 52.24 
18 18 48.24 ,-13 48 16.63 
18 18 55.27 ,-13 52 17.71 
18 18 48.32 ,-13 52 34.98 
18 18 27.08 ,-13 50 44.20 
18 18 47.82 ,-13 54 02.64 
18 18 40.27 ,-13 48 44.63 
18 18 55.43 ,-13 47 35.88 
18 18 48.50 ,-13 52 03.73 
18 18 33.29 ,-13 51 21.92 
18 18 52.86 ,-13 52 58.57 
18 18 42.36 ,-13 54 22.29 
18 18 40.05 ,-13 49 19.10 
18 18 47.75 ,-13 51 37.92 
18 18 31.93 ,-13 48 54.46 
18 18 57.77 ,-13 48 54.67 
18 18 55.54 ,-13 51 43.64 
18 18 25.96 ,-13 51 00.56 
18 18 39.89 ,-13 48 14.24 
18 18 55.86 ,-13 47 06.09 
18 18 42.52 ,-13 50 52.80 
18 18 42.31 ,-13 50 50.80 
18 18 42.19 ,-13 53 58.79 
18 18 24.41 ,-13 50 12.65 
18 18 48.52 ,-13 48 22.57 
18 18 57.00 ,-13 47 15.76 
18 18 27.69 ,-13 53 22.23 
18 18 32.98 ,-13 51 19.58 
18 18 25.27 ,-13 51 45.07 
18 18 41.15 ,-13 48 08.72 
18 18 38.31 ,-13 48 21.97 
18 18 41.08 ,-13 49 44.99 
18 18 28.94 ,-13 49 26.19 
18 18 49.95 ,-13 50 39.46 
18 18 41.54 ,-13 50 43.47 
18 18 43.68 ,-13 49 09.74 
18 18 30.94 ,-13 47 59.55 
18 18 54.61 ,-13 52 05.11 
18 18 46.72 ,-13 53 26.33 
18 18 49.74 ,-13 53 23.90 
18 18 47.28 ,-13 50 28.16 
18 18 56.00 ,-13 48 11.48 
18 18 31.84 ,-13 51 52.93 
18 18 50.83 ,-13 51 20.65 
18 18 38.52 ,-13 48 47.87 
18 18 45.64 ,-13 45 58.86 
18 18 44.75 ,-13 53 22.48 
18 18 58.96 ,-13 48 31.72 
18 18 45.42 ,-13 50 41.51 
18 18 39.62 ,-13 54 37.51 
18 18 27.76 ,-13 49 00.02 
18 18 36.56 ,-13 50 36.62 
18 18 55.89 ,-13 49 47.27 
18 18 41.10 ,-13 48 35.13 
18 18 49.53 ,-13 54 35.59 
18 18 45.46 ,-13 49 10.62 
18 18 27.48 ,-13 49 06.42 
18 18 41.82 ,-13 51 24.78 
18 18 44.97 ,-13 47 44.31 
18 18 41.35 ,-13 49 10.42 
18 18 41.36 ,-13 54 29.90 
18 18 26.95 ,-13 52 19.95 
18 18 26.89 ,-13 51 23.13 
18 18 37.60 ,-13 49 38.94 
18 18 56.29 ,-13 53 33.89 
18 18 49.65 ,-13 49 27.92 
18 18 47.45 ,-13 52 57.61 
18 18 41.20 ,-13 51 50.21 
18 18 44.33 ,-13 52 24.44 
18 18 37.04 ,-13 54 04.08 
18 18 50.56 ,-13 50 53.88 
18 18 35.73 ,-13 48 02.88 
18 18 46.95 ,-13 50 47.25 
18 18 28.12 ,-13 48 26.73 
18 18 49.24 ,-13 47 28.01 
18 18 45.80 ,-13 48 43.74 
18 18 40.46 ,-13 50 43.37 
18 18 57.09 ,-13 49 35.80 
18 18 38.02 ,-13 53 59.74 
18 18 26.80 ,-13 49 08.34 
18 18 42.29 ,-13 46 48.61 
18 19 01.28 ,-13 49 25.29 
18 18 40.46 ,-13 48 39.34 
18 18 46.31 ,-13 51 55.32 
18 18 28.75 ,-13 50 11.97 
18 18 46.07 ,-13 47 22.34 
18 18 55.49 ,-13 52 27.92 
18 18 29.04 ,-13 49 14.80 
18 18 31.10 ,-13 49 42.04 
18 18 51.05 ,-13 51 34.00 
18 18 54.58 ,-13 48 22.54 
18 18 32.23 ,-13 52 01.59 
18 18 31.01 ,-13 51 06.35 
18 18 55.59 ,-13 47 35.04 
18 18 49.45 ,-13 47 56.04 
18 18 31.59 ,-13 53 12.47 
18 18 57.90 ,-13 50 42.01 
18 18 32.79 ,-13 52 09.49 
18 18 30.23 ,-13 49 04.48 
18 18 52.08 ,-13 52 44.20 
18 18 35.62 ,-13 51 22.83 
18 18 32.99 ,-13 47 40.22 
18 18 40.42 ,-13 47 04.57 
18 18 48.32 ,-13 52 50.12 
18 18 43.51 ,-13 53 45.82 
18 18 30.87 ,-13 51 45.13 
18 18 43.60 ,-13 50 46.71 
10 44 54.78 ,-59 44 30.71 
10 44 45.62 ,-59 40 24.16 
10 44 49.60 ,-59 42 03.21 
10 44 39.25 ,-59 42 09.58 
10 45 03.69 ,-59 39 25.95 
10 44 59.27 ,-59 42 08.95 
10 45 02.59 ,-59 42 01.37 
10 44 56.86 ,-59 40 21.78 
10 44 38.46 ,-59 41 39.99 
10 44 49.69 ,-59 44 05.63 
10 45 17.46 ,-59 40 40.68 
10 44 50.41 ,-59 42 39.00 
10 44 45.77 ,-59 38 45.05 
10 45 15.03 ,-59 42 54.44 
10 44 58.20 ,-59 40 44.29 
10 44 51.29 ,-59 40 24.57 
10 44 48.99 ,-59 40 02.03 
10 44 37.53 ,-59 37 59.48 
10 44 41.89 ,-59 40 14.27 
10 44 47.41 ,-59 41 12.56 
10 44 46.53 ,-59 40 23.47 
10 45 16.84 ,-59 40 46.21 
10 44 51.75 ,-59 42 21.48 
10 45 06.36 ,-59 44 08.52 
10 44 57.62 ,-59 40 42.79 
10 44 42.57 ,-59 41 09.68 
10 44 34.58 ,-59 42 48.35 
10 44 37.34 ,-59 42 28.87 
10 45 03.84 ,-59 37 14.57 
10 45 03.13 ,-59 42 13.89 
10 45 04.03 ,-59 42 28.57 
10 45 02.82 ,-59 42 28.92 
10 45 02.65 ,-59 42 03.76 
10 45 11.76 ,-59 37 54.92 
10 44 53.76 ,-59 40 58.27 
10 45 08.24 ,-59 38 56.38 
10 45 02.60 ,-59 40 45.30 
10 45 19.83 ,-59 39 09.29 
10 44 31.81 ,-59 41 24.12 
10 44 59.08 ,-59 43 56.98 
10 44 58.23 ,-59 40 26.16 
10 45 12.56 ,-59 42 43.68 
10 44 46.70 ,-59 42 16.09 
10 44 49.47 ,-59 38 06.55 
10 45 19.71 ,-59 41 15.44 
10 45 03.75 ,-59 37 30.30 
10 44 50.31 ,-59 38 11.40 
10 44 41.85 ,-59 41 05.32 
10 45 03.29 ,-59 40 31.40 
10 45 00.40 ,-59 37 40.68 
10 44 45.68 ,-59 39 21.21 
10 45 01.60 ,-59 40 23.84 
10 44 53.00 ,-59 42 21.44 
10 44 55.40 ,-59 43 13.12 
10 44 53.22 ,-59 43 22.81 
10 44 45.49 ,-59 41 35.39 
10 45 04.50 ,-59 40 00.33 
10 45 09.78 ,-59 43 29.62 
10 45 08.64 ,-59 41 22.60 
10 45 16.18 ,-59 39 47.72 
10 44 32.79 ,-59 39 52.65 
10 45 09.83 ,-59 41 28.85 
10 44 51.29 ,-59 43 20.37 
10 44 44.01 ,-59 41 19.36 
10 45 00.73 ,-59 38 37.95 
10 44 41.82 ,-59 39 11.20 
10 45 08.22 ,-59 41 11.84 
10 45 07.76 ,-59 41 47.09 
10 45 02.22 ,-59 38 00.56 
10 45 01.59 ,-59 41 03.02 
10 44 47.90 ,-59 41 14.72 
10 44 29.37 ,-59 40 50.17 
10 44 29.42 ,-59 42 22.04 
10 44 52.64 ,-59 43 54.81 
10 45 10.11 ,-59 40 27.18 
10 45 09.72 ,-59 43 48.00 
10 45 05.31 ,-59 41 26.66 
10 44 44.77 ,-59 38 25.86 
10 45 05.87 ,-59 38 13.64 
10 45 05.25 ,-59 42 42.95 
10 44 58.75 ,-59 42 56.82 
10 44 35.58 ,-59 40 39.24 
10 45 23.68 ,-59 41 30.00 
10 45 20.83 ,-59 40 27.85 
10 44 30.84 ,-59 41 16.02 
10 44 36.61 ,-59 39 31.73 
10 44 30.88 ,-59 41 01.15 
10 45 10.73 ,-59 40 53.72 
10 45 24.55 ,-59 40 03.96 
10 44 50.63 ,-59 40 40.17 
10 45 08.33 ,-59 37 51.08 
10 45 19.91 ,-59 41 10.03 
10 44 36.69 ,-59 40 39.45 
10 44 35.97 ,-59 41 07.02 
10 44 53.73 ,-59 44 04.55 
10 44 54.97 ,-59 41 42.34 
10 44 56.08 ,-59 40 06.21 
10 44 55.93 ,-59 43 03.99 
10 44 51.29 ,-59 38 49.77 
10 45 10.40 ,-59 44 29.39 
10 45 08.61 ,-59 44 19.73 
10 45 19.80 ,-59 39 28.18 
10 44 50.55 ,-59 40 03.10 
10 44 47.28 ,-59 40 15.11 
10 44 52.51 ,-59 41 52.76 
10 44 45.15 ,-59 41 06.34 
10 44 48.22 ,-59 41 22.95 
10 44 28.66 ,-59 39 37.91 
10 44 36.29 ,-59 38 52.49 
10 45 09.60 ,-59 39 46.15 
10 44 38.87 ,-59 39 15.94 
10 45 10.69 ,-59 42 08.73 
10 44 59.24 ,-59 41 01.62 
10 45 08.67 ,-59 44 18.44 
10 45 00.36 ,-59 37 58.98 
10 45 08.41 ,-59 39 11.47 
10 44 59.67 ,-59 44 40.21 
10 44 45.57 ,-59 39 23.75 
10 45 20.55 ,-59 40 57.68 
10 44 45.31 ,-59 43 16.27 
10 45 24.55 ,-59 41 18.29 
10 45 00.77 ,-59 41 49.44 
10 45 17.22 ,-59 41 52.85 
